sample_id,source_form,synthetic_image,ground_truth_mask,anomaly_type,label,mask_pixels,raw_anomaly_score,anomaly_score_0_100
synthetic_form_00754,j01-059,data\synthetic_form_anomalies\images\synthetic_form_00754.png,data\synthetic_form_anomalies\masks\synthetic_form_00754_mask.png,thinning,1,3837,0.51438886,15.25098
synthetic_form_00755,f02-020,data\synthetic_form_anomalies\images\synthetic_form_00755.png,data\synthetic_form_anomalies\masks\synthetic_form_00755_mask.png,thinning,1,7286,0.564002,18.518963
synthetic_form_00756,c03-016d,data\synthetic_form_anomalies\images\synthetic_form_00756.png,data\synthetic_form_anomalies\masks\synthetic_form_00756_mask.png,thickening,1,9224,0.51923907,15.57046
synthetic_form_00757,a02-004,data\synthetic_form_anomalies\images\synthetic_form_00757.png,data\synthetic_form_anomalies\masks\synthetic_form_00757_mask.png,thinning,1,2066,0.7150349,28.467392
synthetic_form_00758,g04-032,data\synthetic_form_anomalies\images\synthetic_form_00758.png,data\synthetic_form_anomalies\masks\synthetic_form_00758_mask.png,thickening,1,5948,0.92577505,42.348698
synthetic_form_00759,a01-128u,data\synthetic_form_anomalies\images\synthetic_form_00759.png,data\synthetic_form_anomalies\masks\synthetic_form_00759_mask.png,dropout,1,4526,0.86710274,38.483994
synthetic_form_00760,c03-081a,data\synthetic_form_anomalies\images\synthetic_form_00760.png,data\synthetic_form_anomalies\masks\synthetic_form_00760_mask.png,blur,1,11227,1.0823848,52.66447
synthetic_form_00761,f07-084b,data\synthetic_form_anomalies\images\synthetic_form_00761.png,data\synthetic_form_anomalies\masks\synthetic_form_00761_mask.png,thickening,1,17848,0.73288965,29.64347
synthetic_form_00762,a01-113u,data\synthetic_form_anomalies\images\synthetic_form_00762.png,data\synthetic_form_anomalies\masks\synthetic_form_00762_mask.png,thinning,1,2250,0.9155477,41.67503
synthetic_form_00763,n01-000,data\synthetic_form_anomalies\images\synthetic_form_00763.png,data\synthetic_form_anomalies\masks\synthetic_form_00763_mask.png,blur,1,15565,0.4507843,11.061394
synthetic_form_00764,n02-000,data\synthetic_form_anomalies\images\synthetic_form_00764.png,data\synthetic_form_anomalies\masks\synthetic_form_00764_mask.png,thickening,1,3551,0.8021487,34.205517
synthetic_form_00765,b05-017,data\synthetic_form_anomalies\images\synthetic_form_00765.png,data\synthetic_form_anomalies\masks\synthetic_form_00765_mask.png,thickening,1,6853,0.66319674,25.052849
synthetic_form_00766,d06-086,data\synthetic_form_anomalies\images\synthetic_form_00766.png,data\synthetic_form_anomalies\masks\synthetic_form_00766_mask.png,blur,1,17403,0.9684744,45.16127
synthetic_form_00767,g06-042g,data\synthetic_form_anomalies\images\synthetic_form_00767.png,data\synthetic_form_anomalies\masks\synthetic_form_00767_mask.png,dropout,1,5546,0.5956277,20.602127
synthetic_form_00768,d06-086,data\synthetic_form_anomalies\images\synthetic_form_00768.png,data\synthetic_form_anomalies\masks\synthetic_form_00768_mask.png,dropout,1,6364,0.969232,45.211174
synthetic_form_00769,l04-071,data\synthetic_form_anomalies\images\synthetic_form_00769.png,data\synthetic_form_anomalies\masks\synthetic_form_00769_mask.png,blur,1,6730,0.9988559,47.162476
synthetic_form_00770,k07-063a,data\synthetic_form_anomalies\images\synthetic_form_00770.png,data\synthetic_form_anomalies\masks\synthetic_form_00770_mask.png,blur,1,9573,0.9647265,44.9144
synthetic_form_00771,e07-072,data\synthetic_form_anomalies\images\synthetic_form_00771.png,data\synthetic_form_anomalies\masks\synthetic_form_00771_mask.png,blur,1,11266,0.89843225,40.547646
synthetic_form_00772,e04-019,data\synthetic_form_anomalies\images\synthetic_form_00772.png,data\synthetic_form_anomalies\masks\synthetic_form_00772_mask.png,blur,1,3162,0.5830207,19.77171
synthetic_form_00773,n02-049,data\synthetic_form_anomalies\images\synthetic_form_00773.png,data\synthetic_form_anomalies\masks\synthetic_form_00773_mask.png,thinning,1,6687,0.6581801,24.722408
synthetic_form_00774,j01-066,data\synthetic_form_anomalies\images\synthetic_form_00774.png,data\synthetic_form_anomalies\masks\synthetic_form_00774_mask.png,dropout,1,6026,0.9015618,40.75378
synthetic_form_00775,n02-127,data\synthetic_form_anomalies\images\synthetic_form_00775.png,data\synthetic_form_anomalies\masks\synthetic_form_00775_mask.png,thickening,1,6281,0.7182693,28.680437
synthetic_form_00776,h07-020,data\synthetic_form_anomalies\images\synthetic_form_00776.png,data\synthetic_form_anomalies\masks\synthetic_form_00776_mask.png,dropout,1,4688,0.88542587,39.69092
synthetic_form_00777,g06-018c,data\synthetic_form_anomalies\images\synthetic_form_00777.png,data\synthetic_form_anomalies\masks\synthetic_form_00777_mask.png,thinning,1,19613,0.73926574,30.06346
synthetic_form_00778,r02-054,data\synthetic_form_anomalies\images\synthetic_form_00778.png,data\synthetic_form_anomalies\masks\synthetic_form_00778_mask.png,dropout,1,9611,0.92805463,42.498848
synthetic_form_00779,n04-044,data\synthetic_form_anomalies\images\synthetic_form_00779.png,data\synthetic_form_anomalies\masks\synthetic_form_00779_mask.png,thinning,1,4569,0.774435,32.38003
synthetic_form_00780,e06-046,data\synthetic_form_anomalies\images\synthetic_form_00780.png,data\synthetic_form_anomalies\masks\synthetic_form_00780_mask.png,blur,1,9667,0.5362414,16.690393
synthetic_form_00781,r02-013,data\synthetic_form_anomalies\images\synthetic_form_00781.png,data\synthetic_form_anomalies\masks\synthetic_form_00781_mask.png,blur,1,10704,0.9241673,42.242794
synthetic_form_00782,n02-037,data\synthetic_form_anomalies\images\synthetic_form_00782.png,data\synthetic_form_anomalies\masks\synthetic_form_00782_mask.png,thinning,1,9202,0.5941309,20.50353
synthetic_form_00783,g06-042a,data\synthetic_form_anomalies\images\synthetic_form_00783.png,data\synthetic_form_anomalies\masks\synthetic_form_00783_mask.png,blur,1,2713,0.5500384,17.599192
synthetic_form_00784,g07-026b,data\synthetic_form_anomalies\images\synthetic_form_00784.png,data\synthetic_form_anomalies\masks\synthetic_form_00784_mask.png,thickening,1,10693,0.8032438,34.27765
synthetic_form_00785,c04-023,data\synthetic_form_anomalies\images\synthetic_form_00785.png,data\synthetic_form_anomalies\masks\synthetic_form_00785_mask.png,blur,1,2713,1.0311899,49.292297
synthetic_form_00786,g06-037c,data\synthetic_form_anomalies\images\synthetic_form_00786.png,data\synthetic_form_anomalies\masks\synthetic_form_00786_mask.png,thinning,1,11074,0.61205107,21.683922
synthetic_form_00787,f07-076a,data\synthetic_form_anomalies\images\synthetic_form_00787.png,data\synthetic_form_anomalies\masks\synthetic_form_00787_mask.png,thinning,1,5417,0.9060206,41.04748
synthetic_form_00788,p03-163,data\synthetic_form_anomalies\images\synthetic_form_00788.png,data\synthetic_form_anomalies\masks\synthetic_form_00788_mask.png,dropout,1,9619,0.7707454,32.137005
synthetic_form_00789,f07-016,data\synthetic_form_anomalies\images\synthetic_form_00789.png,data\synthetic_form_anomalies\masks\synthetic_form_00789_mask.png,thickening,1,1530,0.87325925,38.889515
synthetic_form_00790,g06-050n,data\synthetic_form_anomalies\images\synthetic_form_00790.png,data\synthetic_form_anomalies\masks\synthetic_form_00790_mask.png,thinning,1,2728,0.9021491,40.792473
synthetic_form_00791,a06-039,data\synthetic_form_anomalies\images\synthetic_form_00791.png,data\synthetic_form_anomalies\masks\synthetic_form_00791_mask.png,dropout,1,30110,0.86968905,38.654346
synthetic_form_00792,g06-026r,data\synthetic_form_anomalies\images\synthetic_form_00792.png,data\synthetic_form_anomalies\masks\synthetic_form_00792_mask.png,thickening,1,4503,1.3711795,71.687164
synthetic_form_00793,j07-009,data\synthetic_form_anomalies\images\synthetic_form_00793.png,data\synthetic_form_anomalies\masks\synthetic_form_00793_mask.png,thickening,1,5168,0.85408384,37.626442
synthetic_form_00794,j06-030,data\synthetic_form_anomalies\images\synthetic_form_00794.png,data\synthetic_form_anomalies\masks\synthetic_form_00794_mask.png,thinning,1,588,0.88411945,39.604866
synthetic_form_00795,p01-168,data\synthetic_form_anomalies\images\synthetic_form_00795.png,data\synthetic_form_anomalies\masks\synthetic_form_00795_mask.png,thickening,1,2217,0.5124759,15.124977
synthetic_form_00796,h07-040,data\synthetic_form_anomalies\images\synthetic_form_00796.png,data\synthetic_form_anomalies\masks\synthetic_form_00796_mask.png,thickening,1,2006,0.7120336,28.2697
synthetic_form_00797,e06-021,data\synthetic_form_anomalies\images\synthetic_form_00797.png,data\synthetic_form_anomalies\masks\synthetic_form_00797_mask.png,blur,1,8937,0.88917273,39.93772
synthetic_form_00798,g06-045k,data\synthetic_form_anomalies\images\synthetic_form_00798.png,data\synthetic_form_anomalies\masks\synthetic_form_00798_mask.png,blur,1,5750,0.744415,30.402637
synthetic_form_00799,h05-012,data\synthetic_form_anomalies\images\synthetic_form_00799.png,data\synthetic_form_anomalies\masks\synthetic_form_00799_mask.png,thinning,1,4908,0.97418994,45.537746
synthetic_form_00800,a01-063x,data\synthetic_form_anomalies\images\synthetic_form_00800.png,data\synthetic_form_anomalies\masks\synthetic_form_00800_mask.png,thinning,1,4487,0.93601614,43.023266
synthetic_form_00801,l04-130,data\synthetic_form_anomalies\images\synthetic_form_00801.png,data\synthetic_form_anomalies\masks\synthetic_form_00801_mask.png,blur,1,1715,0.60650396,21.318537
synthetic_form_00802,p03-087,data\synthetic_form_anomalies\images\synthetic_form_00802.png,data\synthetic_form_anomalies\masks\synthetic_form_00802_mask.png,dropout,1,6578,0.7718971,32.212864
synthetic_form_00803,m04-238,data\synthetic_form_anomalies\images\synthetic_form_00803.png,data\synthetic_form_anomalies\masks\synthetic_form_00803_mask.png,thickening,1,20221,0.66322213,25.054523
synthetic_form_00804,a03-011,data\synthetic_form_anomalies\images\synthetic_form_00804.png,data\synthetic_form_anomalies\masks\synthetic_form_00804_mask.png,thickening,1,1129,1.137831,56.31667
synthetic_form_00805,b03-114,data\synthetic_form_anomalies\images\synthetic_form_00805.png,data\synthetic_form_anomalies\masks\synthetic_form_00805_mask.png,thickening,1,7873,0.9124791,41.472897
synthetic_form_00806,d06-091,data\synthetic_form_anomalies\images\synthetic_form_00806.png,data\synthetic_form_anomalies\masks\synthetic_form_00806_mask.png,thinning,1,5514,0.84386426,36.95329
synthetic_form_00807,e07-090,data\synthetic_form_anomalies\images\synthetic_form_00807.png,data\synthetic_form_anomalies\masks\synthetic_form_00807_mask.png,blur,1,5070,0.82270956,35.559845
synthetic_form_00808,m03-020,data\synthetic_form_anomalies\images\synthetic_form_00808.png,data\synthetic_form_anomalies\masks\synthetic_form_00808_mask.png,dropout,1,2887,0.59557235,20.598478
synthetic_form_00809,b01-073,data\synthetic_form_anomalies\images\synthetic_form_00809.png,data\synthetic_form_anomalies\masks\synthetic_form_00809_mask.png,thickening,1,6590,1.1287634,55.719395
synthetic_form_00810,b03-092,data\synthetic_form_anomalies\images\synthetic_form_00810.png,data\synthetic_form_anomalies\masks\synthetic_form_00810_mask.png,thinning,1,3201,0.95002115,43.94577
synthetic_form_00811,e01-050,data\synthetic_form_anomalies\images\synthetic_form_00811.png,data\synthetic_form_anomalies\masks\synthetic_form_00811_mask.png,dropout,1,2500,0.68503284,26.491177
synthetic_form_00812,e06-070,data\synthetic_form_anomalies\images\synthetic_form_00812.png,data\synthetic_form_anomalies\masks\synthetic_form_00812_mask.png,dropout,1,7030,0.8801947,39.346348
synthetic_form_00813,c06-005,data\synthetic_form_anomalies\images\synthetic_form_00813.png,data\synthetic_form_anomalies\masks\synthetic_form_00813_mask.png,thickening,1,3058,0.8841785,39.60876
synthetic_form_00814,n04-044,data\synthetic_form_anomalies\images\synthetic_form_00814.png,data\synthetic_form_anomalies\masks\synthetic_form_00814_mask.png,dropout,1,11249,0.81097007,34.78657
synthetic_form_00815,b06-075(1),data\synthetic_form_anomalies\images\synthetic_form_00815.png,data\synthetic_form_anomalies\masks\synthetic_form_00815_mask.png,thickening,1,32346,1.2361372,62.792027
synthetic_form_00816,r02-000,data\synthetic_form_anomalies\images\synthetic_form_00816.png,data\synthetic_form_anomalies\masks\synthetic_form_00816_mask.png,dropout,1,9358,0.8471469,37.169514
synthetic_form_00817,e07-003,data\synthetic_form_anomalies\images\synthetic_form_00817.png,data\synthetic_form_anomalies\masks\synthetic_form_00817_mask.png,thickening,1,4008,1.1551398,57.456787
synthetic_form_00818,a02-057,data\synthetic_form_anomalies\images\synthetic_form_00818.png,data\synthetic_form_anomalies\masks\synthetic_form_00818_mask.png,dropout,1,5874,0.8185532,35.28607
synthetic_form_00819,r03-110,data\synthetic_form_anomalies\images\synthetic_form_00819.png,data\synthetic_form_anomalies\masks\synthetic_form_00819_mask.png,thickening,1,4972,0.7613805,31.520144
synthetic_form_00820,n03-064,data\synthetic_form_anomalies\images\synthetic_form_00820.png,data\synthetic_form_anomalies\masks\synthetic_form_00820_mask.png,blur,1,1104,0.76564986,31.801363
synthetic_form_00821,g06-047b,data\synthetic_form_anomalies\images\synthetic_form_00821.png,data\synthetic_form_anomalies\masks\synthetic_form_00821_mask.png,blur,1,3449,0.8637328,38.26202
synthetic_form_00822,f07-076a,data\synthetic_form_anomalies\images\synthetic_form_00822.png,data\synthetic_form_anomalies\masks\synthetic_form_00822_mask.png,dropout,1,10982,0.9260297,42.365467
synthetic_form_00823,g06-109,data\synthetic_form_anomalies\images\synthetic_form_00823.png,data\synthetic_form_anomalies\masks\synthetic_form_00823_mask.png,dropout,1,18261,1.0934734,53.394867
synthetic_form_00824,g06-042c,data\synthetic_form_anomalies\images\synthetic_form_00824.png,data\synthetic_form_anomalies\masks\synthetic_form_00824_mask.png,thickening,1,5515,0.89435625,40.279163
synthetic_form_00825,b01-057,data\synthetic_form_anomalies\images\synthetic_form_00825.png,data\synthetic_form_anomalies\masks\synthetic_form_00825_mask.png,dropout,1,15377,0.8260277,35.778408
synthetic_form_00826,c03-084c,data\synthetic_form_anomalies\images\synthetic_form_00826.png,data\synthetic_form_anomalies\masks\synthetic_form_00826_mask.png,thickening,1,4875,0.6927194,26.997486
synthetic_form_00827,r02-065,data\synthetic_form_anomalies\images\synthetic_form_00827.png,data\synthetic_form_anomalies\masks\synthetic_form_00827_mask.png,dropout,1,6502,0.6432898,23.741594
synthetic_form_00828,b03-025,data\synthetic_form_anomalies\images\synthetic_form_00828.png,data\synthetic_form_anomalies\masks\synthetic_form_00828_mask.png,thickening,1,3083,0.87255543,38.843155
synthetic_form_00829,n02-040,data\synthetic_form_anomalies\images\synthetic_form_00829.png,data\synthetic_form_anomalies\masks\synthetic_form_00829_mask.png,thinning,1,2276,0.6011476,20.965715
synthetic_form_00830,j04-015,data\synthetic_form_anomalies\images\synthetic_form_00830.png,data\synthetic_form_anomalies\masks\synthetic_form_00830_mask.png,thickening,1,3625,0.63879097,23.44526
synthetic_form_00831,n02-154,data\synthetic_form_anomalies\images\synthetic_form_00831.png,data\synthetic_form_anomalies\masks\synthetic_form_00831_mask.png,dropout,1,12523,1.0058227,47.621376
synthetic_form_00832,b06-071,data\synthetic_form_anomalies\images\synthetic_form_00832.png,data\synthetic_form_anomalies\masks\synthetic_form_00832_mask.png,thickening,1,5803,1.1911606,59.82945
synthetic_form_00833,c02-012,data\synthetic_form_anomalies\images\synthetic_form_00833.png,data\synthetic_form_anomalies\masks\synthetic_form_00833_mask.png,dropout,1,2360,1.2381241,62.922905
synthetic_form_00834,c03-000f,data\synthetic_form_anomalies\images\synthetic_form_00834.png,data\synthetic_form_anomalies\masks\synthetic_form_00834_mask.png,blur,1,21260,1.1148859,54.805298
synthetic_form_00835,d05-025,data\synthetic_form_anomalies\images\synthetic_form_00835.png,data\synthetic_form_anomalies\masks\synthetic_form_00835_mask.png,thinning,1,2747,0.7003237,27.498377
synthetic_form_00836,g06-026p,data\synthetic_form_anomalies\images\synthetic_form_00836.png,data\synthetic_form_anomalies\masks\synthetic_form_00836_mask.png,dropout,1,9636,0.84644425,37.123234
synthetic_form_00837,l01-111,data\synthetic_form_anomalies\images\synthetic_form_00837.png,data\synthetic_form_anomalies\masks\synthetic_form_00837_mask.png,dropout,1,2126,0.59814245,20.767769
synthetic_form_00838,f03-182,data\synthetic_form_anomalies\images\synthetic_form_00838.png,data\synthetic_form_anomalies\masks\synthetic_form_00838_mask.png,thickening,1,9014,0.6604017,24.868742
synthetic_form_00839,g06-037b(1),data\synthetic_form_anomalies\images\synthetic_form_00839.png,data\synthetic_form_anomalies\masks\synthetic_form_00839_mask.png,thickening,1,14265,0.6541876,24.459425
synthetic_form_00840,m01-026,data\synthetic_form_anomalies\images\synthetic_form_00840.png,data\synthetic_form_anomalies\masks\synthetic_form_00840_mask.png,thinning,1,6358,0.35143498,4.5173254
synthetic_form_00841,f07-046b,data\synthetic_form_anomalies\images\synthetic_form_00841.png,data\synthetic_form_anomalies\masks\synthetic_form_00841_mask.png,thinning,1,6652,0.89725953,40.470394
synthetic_form_00842,f07-009,data\synthetic_form_anomalies\images\synthetic_form_00842.png,data\synthetic_form_anomalies\masks\synthetic_form_00842_mask.png,dropout,1,20566,0.86876076,38.593204
synthetic_form_00843,p03-181,data\synthetic_form_anomalies\images\synthetic_form_00843.png,data\synthetic_form_anomalies\masks\synthetic_form_00843_mask.png,thickening,1,8720,0.8975108,40.48695
synthetic_form_00844,n02-109,data\synthetic_form_anomalies\images\synthetic_form_00844.png,data\synthetic_form_anomalies\masks\synthetic_form_00844_mask.png,blur,1,5785,0.68133134,26.247362
synthetic_form_00845,m04-113,data\synthetic_form_anomalies\images\synthetic_form_00845.png,data\synthetic_form_anomalies\masks\synthetic_form_00845_mask.png,blur,1,9309,1.0265441,48.98628
synthetic_form_00846,p02-131,data\synthetic_form_anomalies\images\synthetic_form_00846.png,data\synthetic_form_anomalies\masks\synthetic_form_00846_mask.png,dropout,1,4544,1.0462339,50.283234
synthetic_form_00847,b06-004,data\synthetic_form_anomalies\images\synthetic_form_00847.png,data\synthetic_form_anomalies\masks\synthetic_form_00847_mask.png,thickening,1,9438,1.0090618,47.834736
synthetic_form_00848,m01-125,data\synthetic_form_anomalies\images\synthetic_form_00848.png,data\synthetic_form_anomalies\masks\synthetic_form_00848_mask.png,dropout,1,7416,0.89027715,40.010475
synthetic_form_00849,c06-095,data\synthetic_form_anomalies\images\synthetic_form_00849.png,data\synthetic_form_anomalies\masks\synthetic_form_00849_mask.png,blur,1,4291,0.94894594,43.874943
synthetic_form_00850,b01-118,data\synthetic_form_anomalies\images\synthetic_form_00850.png,data\synthetic_form_anomalies\masks\synthetic_form_00850_mask.png,thickening,1,2889,0.9024857,40.814644
synthetic_form_00851,g07-000a,data\synthetic_form_anomalies\images\synthetic_form_00851.png,data\synthetic_form_anomalies\masks\synthetic_form_00851_mask.png,thinning,1,10374,0.8713014,38.76056
synthetic_form_00852,a01-011,data\synthetic_form_anomalies\images\synthetic_form_00852.png,data\synthetic_form_anomalies\masks\synthetic_form_00852_mask.png,dropout,1,21207,0.7541563,31.044289
synthetic_form_00853,h07-066b,data\synthetic_form_anomalies\images\synthetic_form_00853.png,data\synthetic_form_anomalies\masks\synthetic_form_00853_mask.png,thinning,1,21344,0.83726704,36.518738
synthetic_form_00854,b01-057,data\synthetic_form_anomalies\images\synthetic_form_00854.png,data\synthetic_form_anomalies\masks\synthetic_form_00854_mask.png,blur,1,17255,0.8245333,35.67997
synthetic_form_00855,h07-044a,data\synthetic_form_anomalies\images\synthetic_form_00855.png,data\synthetic_form_anomalies\masks\synthetic_form_00855_mask.png,thinning,1,9405,0.3298582,3.0960793
synthetic_form_00856,g06-026e,data\synthetic_form_anomalies\images\synthetic_form_00856.png,data\synthetic_form_anomalies\masks\synthetic_form_00856_mask.png,thinning,1,4733,0.8260865,35.782284
synthetic_form_00857,g06-037b,data\synthetic_form_anomalies\images\synthetic_form_00857.png,data\synthetic_form_anomalies\masks\synthetic_form_00857_mask.png,blur,1,6273,0.66646886,25.268381
synthetic_form_00858,p03-096,data\synthetic_form_anomalies\images\synthetic_form_00858.png,data\synthetic_form_anomalies\masks\synthetic_form_00858_mask.png,thinning,1,7546,0.5170824,15.428402
synthetic_form_00859,m03-095,data\synthetic_form_anomalies\images\synthetic_form_00859.png,data\synthetic_form_anomalies\masks\synthetic_form_00859_mask.png,thinning,1,2786,0.8400131,36.699615
synthetic_form_00860,h07-040b,data\synthetic_form_anomalies\images\synthetic_form_00860.png,data\synthetic_form_anomalies\masks\synthetic_form_00860_mask.png,thickening,1,7521,0.8637915,38.26588
synthetic_form_00861,k07-077,data\synthetic_form_anomalies\images\synthetic_form_00861.png,data\synthetic_form_anomalies\masks\synthetic_form_00861_mask.png,dropout,1,11891,0.87550765,39.037617
synthetic_form_00862,n04-075,data\synthetic_form_anomalies\images\synthetic_form_00862.png,data\synthetic_form_anomalies\masks\synthetic_form_00862_mask.png,thickening,1,12830,0.6938912,27.074675
synthetic_form_00863,b01-094,data\synthetic_form_anomalies\images\synthetic_form_00863.png,data\synthetic_form_anomalies\masks\synthetic_form_00863_mask.png,thickening,1,6119,0.850933,37.418903
synthetic_form_00864,a03-071,data\synthetic_form_anomalies\images\synthetic_form_00864.png,data\synthetic_form_anomalies\masks\synthetic_form_00864_mask.png,blur,1,9712,1.207831,60.92752
synthetic_form_00865,n06-074,data\synthetic_form_anomalies\images\synthetic_form_00865.png,data\synthetic_form_anomalies\masks\synthetic_form_00865_mask.png,blur,1,3954,0.6154419,21.907272
synthetic_form_00866,c04-139,data\synthetic_form_anomalies\images\synthetic_form_00866.png,data\synthetic_form_anomalies\masks\synthetic_form_00866_mask.png,blur,1,4452,0.58387125,19.827736
synthetic_form_00867,g06-050o,data\synthetic_form_anomalies\images\synthetic_form_00867.png,data\synthetic_form_anomalies\masks\synthetic_form_00867_mask.png,thinning,1,26512,0.98663855,46.35773
synthetic_form_00868,d04-117,data\synthetic_form_anomalies\images\synthetic_form_00868.png,data\synthetic_form_anomalies\masks\synthetic_form_00868_mask.png,thickening,1,4039,1.1645893,58.07922
synthetic_form_00869,g06-018a,data\synthetic_form_anomalies\images\synthetic_form_00869.png,data\synthetic_form_anomalies\masks\synthetic_form_00869_mask.png,thickening,1,4751,0.6455146,23.88814
synthetic_form_00870,r06-044,data\synthetic_form_anomalies\images\synthetic_form_00870.png,data\synthetic_form_anomalies\masks\synthetic_form_00870_mask.png,dropout,1,12289,0.88686466,39.785698
synthetic_form_00871,d01-123,data\synthetic_form_anomalies\images\synthetic_form_00871.png,data\synthetic_form_anomalies\masks\synthetic_form_00871_mask.png,thinning,1,17352,0.59891903,20.818924
synthetic_form_00872,e06-049,data\synthetic_form_anomalies\images\synthetic_form_00872.png,data\synthetic_form_anomalies\masks\synthetic_form_00872_mask.png,thinning,1,3470,0.8911925,40.070763
synthetic_form_00873,r03-050,data\synthetic_form_anomalies\images\synthetic_form_00873.png,data\synthetic_form_anomalies\masks\synthetic_form_00873_mask.png,thickening,1,1939,0.7806395,32.78872
synthetic_form_00874,e04-038,data\synthetic_form_anomalies\images\synthetic_form_00874.png,data\synthetic_form_anomalies\masks\synthetic_form_00874_mask.png,thinning,1,3454,0.54395837,17.198702
synthetic_form_00875,a01-014,data\synthetic_form_anomalies\images\synthetic_form_00875.png,data\synthetic_form_anomalies\masks\synthetic_form_00875_mask.png,thickening,1,3678,0.9408548,43.341988
synthetic_form_00876,f04-046,data\synthetic_form_anomalies\images\synthetic_form_00876.png,data\synthetic_form_anomalies\masks\synthetic_form_00876_mask.png,blur,1,5138,0.88204575,39.46828
synthetic_form_00877,h06-000,data\synthetic_form_anomalies\images\synthetic_form_00877.png,data\synthetic_form_anomalies\masks\synthetic_form_00877_mask.png,thickening,1,2261,1.1702555,58.45245
synthetic_form_00878,f04-007,data\synthetic_form_anomalies\images\synthetic_form_00878.png,data\synthetic_form_anomalies\masks\synthetic_form_00878_mask.png,thickening,1,1837,0.4893942,13.604599
synthetic_form_00879,c02-035,data\synthetic_form_anomalies\images\synthetic_form_00879.png,data\synthetic_form_anomalies\masks\synthetic_form_00879_mask.png,dropout,1,8826,0.52813303,16.1563
synthetic_form_00880,a06-095,data\synthetic_form_anomalies\images\synthetic_form_00880.png,data\synthetic_form_anomalies\masks\synthetic_form_00880_mask.png,blur,1,5383,1.0193245,48.510735
synthetic_form_00881,f07-006,data\synthetic_form_anomalies\images\synthetic_form_00881.png,data\synthetic_form_anomalies\masks\synthetic_form_00881_mask.png,dropout,1,3068,0.91984284,41.957943
synthetic_form_00882,k07-063a,data\synthetic_form_anomalies\images\synthetic_form_00882.png,data\synthetic_form_anomalies\masks\synthetic_form_00882_mask.png,blur,1,861,0.95614916,44.349415
synthetic_form_00883,g06-050a,data\synthetic_form_anomalies\images\synthetic_form_00883.png,data\synthetic_form_anomalies\masks\synthetic_form_00883_mask.png,thinning,1,13943,0.57459384,19.21664
synthetic_form_00884,n04-213,data\synthetic_form_anomalies\images\synthetic_form_00884.png,data\synthetic_form_anomalies\masks\synthetic_form_00884_mask.png,thickening,1,5938,0.95015377,43.954502
synthetic_form_00885,d07-085,data\synthetic_form_anomalies\images\synthetic_form_00885.png,data\synthetic_form_anomalies\masks\synthetic_form_00885_mask.png,thickening,1,6273,0.3049477,1.455242
synthetic_form_00886,g04-088,data\synthetic_form_anomalies\images\synthetic_form_00886.png,data\synthetic_form_anomalies\masks\synthetic_form_00886_mask.png,dropout,1,9108,1.1058415,54.20955
synthetic_form_00887,h04-055,data\synthetic_form_anomalies\images\synthetic_form_00887.png,data\synthetic_form_anomalies\masks\synthetic_form_00887_mask.png,blur,1,6702,1.1598235,57.765305
synthetic_form_00888,h07-084,data\synthetic_form_anomalies\images\synthetic_form_00888.png,data\synthetic_form_anomalies\masks\synthetic_form_00888_mask.png,thickening,1,7016,0.8949344,40.317245
synthetic_form_00889,a04-059,data\synthetic_form_anomalies\images\synthetic_form_00889.png,data\synthetic_form_anomalies\masks\synthetic_form_00889_mask.png,dropout,1,15532,0.8218228,35.501434
synthetic_form_00890,b01-057,data\synthetic_form_anomalies\images\synthetic_form_00890.png,data\synthetic_form_anomalies\masks\synthetic_form_00890_mask.png,thickening,1,7667,0.8285515,35.944645
synthetic_form_00891,n06-123,data\synthetic_form_anomalies\images\synthetic_form_00891.png,data\synthetic_form_anomalies\masks\synthetic_form_00891_mask.png,blur,1,9544,0.56004393,18.258247
synthetic_form_00892,a02-046,data\synthetic_form_anomalies\images\synthetic_form_00892.png,data\synthetic_form_anomalies\masks\synthetic_form_00892_mask.png,thinning,1,4090,0.7312093,29.532787
synthetic_form_00893,k04-126,data\synthetic_form_anomalies\images\synthetic_form_00893.png,data\synthetic_form_anomalies\masks\synthetic_form_00893_mask.png,blur,1,11861,0.73337346,29.67534
synthetic_form_00894,g06-031h,data\synthetic_form_anomalies\images\synthetic_form_00894.png,data\synthetic_form_anomalies\masks\synthetic_form_00894_mask.png,dropout,1,3759,0.58996797,20.229322
synthetic_form_00895,f03-182,data\synthetic_form_anomalies\images\synthetic_form_00895.png,data\synthetic_form_anomalies\masks\synthetic_form_00895_mask.png,thickening,1,5580,0.6584584,24.74074
synthetic_form_00896,p06-069,data\synthetic_form_anomalies\images\synthetic_form_00896.png,data\synthetic_form_anomalies\masks\synthetic_form_00896_mask.png,thickening,1,1180,1.0398664,49.863815
synthetic_form_00897,a05-013,data\synthetic_form_anomalies\images\synthetic_form_00897.png,data\synthetic_form_anomalies\masks\synthetic_form_00897_mask.png,blur,1,2334,1.2772455,65.49981
synthetic_form_00898,n06-119,data\synthetic_form_anomalies\images\synthetic_form_00898.png,data\synthetic_form_anomalies\masks\synthetic_form_00898_mask.png,blur,1,2454,0.88066214,39.377136
synthetic_form_00899,g06-047b,data\synthetic_form_anomalies\images\synthetic_form_00899.png,data\synthetic_form_anomalies\masks\synthetic_form_00899_mask.png,dropout,1,3560,0.8915448,40.093975
