sample_id,source_form,synthetic_image,ground_truth_mask,anomaly_type,label,mask_pixels
synthetic_form_00498,g06-011c,data\synthetic_form_anomalies\images\synthetic_form_00498.png,data\synthetic_form_anomalies\masks\synthetic_form_00498_mask.png,blur,1,3694
synthetic_form_00499,e01-029,data\synthetic_form_anomalies\images\synthetic_form_00499.png,data\synthetic_form_anomalies\masks\synthetic_form_00499_mask.png,dropout,1,4523
synthetic_form_00500,b01-004,data\synthetic_form_anomalies\images\synthetic_form_00500.png,data\synthetic_form_anomalies\masks\synthetic_form_00500_mask.png,thinning,1,1969
synthetic_form_00501,f02-036,data\synthetic_form_anomalies\images\synthetic_form_00501.png,data\synthetic_form_anomalies\masks\synthetic_form_00501_mask.png,thinning,1,4378
synthetic_form_00502,a01-053x,data\synthetic_form_anomalies\images\synthetic_form_00502.png,data\synthetic_form_anomalies\masks\synthetic_form_00502_mask.png,dropout,1,18456
synthetic_form_00503,e06-070,data\synthetic_form_anomalies\images\synthetic_form_00503.png,data\synthetic_form_anomalies\masks\synthetic_form_00503_mask.png,thinning,1,9193
synthetic_form_00504,l01-023,data\synthetic_form_anomalies\images\synthetic_form_00504.png,data\synthetic_form_anomalies\masks\synthetic_form_00504_mask.png,blur,1,3135
synthetic_form_00505,d07-093,data\synthetic_form_anomalies\images\synthetic_form_00505.png,data\synthetic_form_anomalies\masks\synthetic_form_00505_mask.png,dropout,1,10417
synthetic_form_00506,c03-003f,data\synthetic_form_anomalies\images\synthetic_form_00506.png,data\synthetic_form_anomalies\masks\synthetic_form_00506_mask.png,dropout,1,3529
synthetic_form_00507,c03-087b,data\synthetic_form_anomalies\images\synthetic_form_00507.png,data\synthetic_form_anomalies\masks\synthetic_form_00507_mask.png,thickening,1,9898
synthetic_form_00508,a03-014,data\synthetic_form_anomalies\images\synthetic_form_00508.png,data\synthetic_form_anomalies\masks\synthetic_form_00508_mask.png,thinning,1,4131
synthetic_form_00509,p03-029,data\synthetic_form_anomalies\images\synthetic_form_00509.png,data\synthetic_form_anomalies\masks\synthetic_form_00509_mask.png,dropout,1,5508
synthetic_form_00510,g04-072,data\synthetic_form_anomalies\images\synthetic_form_00510.png,data\synthetic_form_anomalies\masks\synthetic_form_00510_mask.png,dropout,1,28168
synthetic_form_00511,n02-114,data\synthetic_form_anomalies\images\synthetic_form_00511.png,data\synthetic_form_anomalies\masks\synthetic_form_00511_mask.png,dropout,1,913
synthetic_form_00512,a01-038x,data\synthetic_form_anomalies\images\synthetic_form_00512.png,data\synthetic_form_anomalies\masks\synthetic_form_00512_mask.png,blur,1,5812
synthetic_form_00513,a01-058u,data\synthetic_form_anomalies\images\synthetic_form_00513.png,data\synthetic_form_anomalies\masks\synthetic_form_00513_mask.png,thinning,1,2098
synthetic_form_00514,a06-147,data\synthetic_form_anomalies\images\synthetic_form_00514.png,data\synthetic_form_anomalies\masks\synthetic_form_00514_mask.png,thinning,1,1218
synthetic_form_00515,g01-039,data\synthetic_form_anomalies\images\synthetic_form_00515.png,data\synthetic_form_anomalies\masks\synthetic_form_00515_mask.png,thickening,1,8973
synthetic_form_00516,g06-031e,data\synthetic_form_anomalies\images\synthetic_form_00516.png,data\synthetic_form_anomalies\masks\synthetic_form_00516_mask.png,thinning,1,5375
synthetic_form_00517,n06-082,data\synthetic_form_anomalies\images\synthetic_form_00517.png,data\synthetic_form_anomalies\masks\synthetic_form_00517_mask.png,thickening,1,9191
synthetic_form_00518,g05-098,data\synthetic_form_anomalies\images\synthetic_form_00518.png,data\synthetic_form_anomalies\masks\synthetic_form_00518_mask.png,thickening,1,5292
synthetic_form_00519,a01-026x,data\synthetic_form_anomalies\images\synthetic_form_00519.png,data\synthetic_form_anomalies\masks\synthetic_form_00519_mask.png,dropout,1,3705
synthetic_form_00520,m06-076,data\synthetic_form_anomalies\images\synthetic_form_00520.png,data\synthetic_form_anomalies\masks\synthetic_form_00520_mask.png,thickening,1,4151
synthetic_form_00521,c06-043,data\synthetic_form_anomalies\images\synthetic_form_00521.png,data\synthetic_form_anomalies\masks\synthetic_form_00521_mask.png,dropout,1,3846
synthetic_form_00522,e02-082,data\synthetic_form_anomalies\images\synthetic_form_00522.png,data\synthetic_form_anomalies\masks\synthetic_form_00522_mask.png,thickening,1,7083
synthetic_form_00523,f02-076,data\synthetic_form_anomalies\images\synthetic_form_00523.png,data\synthetic_form_anomalies\masks\synthetic_form_00523_mask.png,thinning,1,9917
synthetic_form_00524,a05-058,data\synthetic_form_anomalies\images\synthetic_form_00524.png,data\synthetic_form_anomalies\masks\synthetic_form_00524_mask.png,thinning,1,11334
synthetic_form_00525,n04-130,data\synthetic_form_anomalies\images\synthetic_form_00525.png,data\synthetic_form_anomalies\masks\synthetic_form_00525_mask.png,thinning,1,7485
synthetic_form_00526,h07-030a,data\synthetic_form_anomalies\images\synthetic_form_00526.png,data\synthetic_form_anomalies\masks\synthetic_form_00526_mask.png,dropout,1,2295
synthetic_form_00527,d04-058,data\synthetic_form_anomalies\images\synthetic_form_00527.png,data\synthetic_form_anomalies\masks\synthetic_form_00527_mask.png,dropout,1,16974
synthetic_form_00528,f04-074,data\synthetic_form_anomalies\images\synthetic_form_00528.png,data\synthetic_form_anomalies\masks\synthetic_form_00528_mask.png,dropout,1,16095
synthetic_form_00529,h06-000,data\synthetic_form_anomalies\images\synthetic_form_00529.png,data\synthetic_form_anomalies\masks\synthetic_form_00529_mask.png,dropout,1,17957
synthetic_form_00530,g06-045g,data\synthetic_form_anomalies\images\synthetic_form_00530.png,data\synthetic_form_anomalies\masks\synthetic_form_00530_mask.png,dropout,1,23257
synthetic_form_00531,a06-008,data\synthetic_form_anomalies\images\synthetic_form_00531.png,data\synthetic_form_anomalies\masks\synthetic_form_00531_mask.png,thinning,1,7668
synthetic_form_00532,a05-108,data\synthetic_form_anomalies\images\synthetic_form_00532.png,data\synthetic_form_anomalies\masks\synthetic_form_00532_mask.png,thinning,1,8879
synthetic_form_00533,f03-191,data\synthetic_form_anomalies\images\synthetic_form_00533.png,data\synthetic_form_anomalies\masks\synthetic_form_00533_mask.png,thickening,1,2579
synthetic_form_00534,g06-047p,data\synthetic_form_anomalies\images\synthetic_form_00534.png,data\synthetic_form_anomalies\masks\synthetic_form_00534_mask.png,thickening,1,7371
synthetic_form_00535,a06-025,data\synthetic_form_anomalies\images\synthetic_form_00535.png,data\synthetic_form_anomalies\masks\synthetic_form_00535_mask.png,dropout,1,16545
synthetic_form_00536,b01-053,data\synthetic_form_anomalies\images\synthetic_form_00536.png,data\synthetic_form_anomalies\masks\synthetic_form_00536_mask.png,thickening,1,5273
synthetic_form_00537,l07-118,data\synthetic_form_anomalies\images\synthetic_form_00537.png,data\synthetic_form_anomalies\masks\synthetic_form_00537_mask.png,thickening,1,11839
synthetic_form_00538,g06-037d,data\synthetic_form_anomalies\images\synthetic_form_00538.png,data\synthetic_form_anomalies\masks\synthetic_form_00538_mask.png,thinning,1,6070
synthetic_form_00539,n06-111,data\synthetic_form_anomalies\images\synthetic_form_00539.png,data\synthetic_form_anomalies\masks\synthetic_form_00539_mask.png,blur,1,1900
synthetic_form_00540,e07-090,data\synthetic_form_anomalies\images\synthetic_form_00540.png,data\synthetic_form_anomalies\masks\synthetic_form_00540_mask.png,thickening,1,3487
synthetic_form_00541,g06-045m,data\synthetic_form_anomalies\images\synthetic_form_00541.png,data\synthetic_form_anomalies\masks\synthetic_form_00541_mask.png,dropout,1,11601
synthetic_form_00542,a05-058,data\synthetic_form_anomalies\images\synthetic_form_00542.png,data\synthetic_form_anomalies\masks\synthetic_form_00542_mask.png,dropout,1,2560
synthetic_form_00543,l04-179,data\synthetic_form_anomalies\images\synthetic_form_00543.png,data\synthetic_form_anomalies\masks\synthetic_form_00543_mask.png,thickening,1,2448
synthetic_form_00544,f01-053,data\synthetic_form_anomalies\images\synthetic_form_00544.png,data\synthetic_form_anomalies\masks\synthetic_form_00544_mask.png,dropout,1,9432
synthetic_form_00545,f04-100,data\synthetic_form_anomalies\images\synthetic_form_00545.png,data\synthetic_form_anomalies\masks\synthetic_form_00545_mask.png,thinning,1,4744
synthetic_form_00546,f04-032,data\synthetic_form_anomalies\images\synthetic_form_00546.png,data\synthetic_form_anomalies\masks\synthetic_form_00546_mask.png,dropout,1,3691
synthetic_form_00547,f02-044,data\synthetic_form_anomalies\images\synthetic_form_00547.png,data\synthetic_form_anomalies\masks\synthetic_form_00547_mask.png,blur,1,16984
synthetic_form_00548,r03-050,data\synthetic_form_anomalies\images\synthetic_form_00548.png,data\synthetic_form_anomalies\masks\synthetic_form_00548_mask.png,thinning,1,5078
synthetic_form_00549,g04-098,data\synthetic_form_anomalies\images\synthetic_form_00549.png,data\synthetic_form_anomalies\masks\synthetic_form_00549_mask.png,blur,1,14391
synthetic_form_00550,b03-092,data\synthetic_form_anomalies\images\synthetic_form_00550.png,data\synthetic_form_anomalies\masks\synthetic_form_00550_mask.png,thinning,1,8139
synthetic_form_00551,r02-065,data\synthetic_form_anomalies\images\synthetic_form_00551.png,data\synthetic_form_anomalies\masks\synthetic_form_00551_mask.png,dropout,1,5562
synthetic_form_00552,e06-026,data\synthetic_form_anomalies\images\synthetic_form_00552.png,data\synthetic_form_anomalies\masks\synthetic_form_00552_mask.png,dropout,1,23608
synthetic_form_00553,b05-098,data\synthetic_form_anomalies\images\synthetic_form_00553.png,data\synthetic_form_anomalies\masks\synthetic_form_00553_mask.png,thinning,1,4176
synthetic_form_00554,g04-104,data\synthetic_form_anomalies\images\synthetic_form_00554.png,data\synthetic_form_anomalies\masks\synthetic_form_00554_mask.png,dropout,1,17379
synthetic_form_00555,l04-034,data\synthetic_form_anomalies\images\synthetic_form_00555.png,data\synthetic_form_anomalies\masks\synthetic_form_00555_mask.png,dropout,1,6330
synthetic_form_00556,k03-152,data\synthetic_form_anomalies\images\synthetic_form_00556.png,data\synthetic_form_anomalies\masks\synthetic_form_00556_mask.png,thickening,1,11988
synthetic_form_00557,d06-050,data\synthetic_form_anomalies\images\synthetic_form_00557.png,data\synthetic_form_anomalies\masks\synthetic_form_00557_mask.png,thinning,1,6742
synthetic_form_00558,k07-122,data\synthetic_form_anomalies\images\synthetic_form_00558.png,data\synthetic_form_anomalies\masks\synthetic_form_00558_mask.png,blur,1,7491
synthetic_form_00559,g06-045d,data\synthetic_form_anomalies\images\synthetic_form_00559.png,data\synthetic_form_anomalies\masks\synthetic_form_00559_mask.png,blur,1,3638
synthetic_form_00560,d01-056,data\synthetic_form_anomalies\images\synthetic_form_00560.png,data\synthetic_form_anomalies\masks\synthetic_form_00560_mask.png,thinning,1,7016
synthetic_form_00561,g04-081,data\synthetic_form_anomalies\images\synthetic_form_00561.png,data\synthetic_form_anomalies\masks\synthetic_form_00561_mask.png,thinning,1,8716
synthetic_form_00562,a01-096u,data\synthetic_form_anomalies\images\synthetic_form_00562.png,data\synthetic_form_anomalies\masks\synthetic_form_00562_mask.png,dropout,1,2783
synthetic_form_00563,a06-008,data\synthetic_form_anomalies\images\synthetic_form_00563.png,data\synthetic_form_anomalies\masks\synthetic_form_00563_mask.png,blur,1,15416
synthetic_form_00564,f02-030,data\synthetic_form_anomalies\images\synthetic_form_00564.png,data\synthetic_form_anomalies\masks\synthetic_form_00564_mask.png,dropout,1,2681
synthetic_form_00565,g01-000,data\synthetic_form_anomalies\images\synthetic_form_00565.png,data\synthetic_form_anomalies\masks\synthetic_form_00565_mask.png,dropout,1,5511
synthetic_form_00566,f04-020,data\synthetic_form_anomalies\images\synthetic_form_00566.png,data\synthetic_form_anomalies\masks\synthetic_form_00566_mask.png,thickening,1,5478
synthetic_form_00567,f07-081a,data\synthetic_form_anomalies\images\synthetic_form_00567.png,data\synthetic_form_anomalies\masks\synthetic_form_00567_mask.png,thinning,1,17097
synthetic_form_00568,k04-064,data\synthetic_form_anomalies\images\synthetic_form_00568.png,data\synthetic_form_anomalies\masks\synthetic_form_00568_mask.png,dropout,1,13953
synthetic_form_00569,g07-022a,data\synthetic_form_anomalies\images\synthetic_form_00569.png,data\synthetic_form_anomalies\masks\synthetic_form_00569_mask.png,thinning,1,6844
synthetic_form_00570,m04-238,data\synthetic_form_anomalies\images\synthetic_form_00570.png,data\synthetic_form_anomalies\masks\synthetic_form_00570_mask.png,thickening,1,1496
synthetic_form_00571,m02-052,data\synthetic_form_anomalies\images\synthetic_form_00571.png,data\synthetic_form_anomalies\masks\synthetic_form_00571_mask.png,dropout,1,3292
synthetic_form_00572,g06-018d,data\synthetic_form_anomalies\images\synthetic_form_00572.png,data\synthetic_form_anomalies\masks\synthetic_form_00572_mask.png,thinning,1,8808
synthetic_form_00573,r06-137,data\synthetic_form_anomalies\images\synthetic_form_00573.png,data\synthetic_form_anomalies\masks\synthetic_form_00573_mask.png,thinning,1,11064
synthetic_form_00574,f04-071,data\synthetic_form_anomalies\images\synthetic_form_00574.png,data\synthetic_form_anomalies\masks\synthetic_form_00574_mask.png,blur,1,10894
synthetic_form_00575,n04-031,data\synthetic_form_anomalies\images\synthetic_form_00575.png,data\synthetic_form_anomalies\masks\synthetic_form_00575_mask.png,blur,1,8840
synthetic_form_00576,l07-103,data\synthetic_form_anomalies\images\synthetic_form_00576.png,data\synthetic_form_anomalies\masks\synthetic_form_00576_mask.png,thickening,1,7311
synthetic_form_00577,g01-025,data\synthetic_form_anomalies\images\synthetic_form_00577.png,data\synthetic_form_anomalies\masks\synthetic_form_00577_mask.png,blur,1,2168
synthetic_form_00578,m02-055,data\synthetic_form_anomalies\images\synthetic_form_00578.png,data\synthetic_form_anomalies\masks\synthetic_form_00578_mask.png,blur,1,14409
synthetic_form_00579,b04-020,data\synthetic_form_anomalies\images\synthetic_form_00579.png,data\synthetic_form_anomalies\masks\synthetic_form_00579_mask.png,thinning,1,7025
synthetic_form_00580,p01-168,data\synthetic_form_anomalies\images\synthetic_form_00580.png,data\synthetic_form_anomalies\masks\synthetic_form_00580_mask.png,dropout,1,18398
synthetic_form_00581,l07-085,data\synthetic_form_anomalies\images\synthetic_form_00581.png,data\synthetic_form_anomalies\masks\synthetic_form_00581_mask.png,dropout,1,21976
synthetic_form_00582,c03-087f,data\synthetic_form_anomalies\images\synthetic_form_00582.png,data\synthetic_form_anomalies\masks\synthetic_form_00582_mask.png,thinning,1,10693
synthetic_form_00583,h04-082,data\synthetic_form_anomalies\images\synthetic_form_00583.png,data\synthetic_form_anomalies\masks\synthetic_form_00583_mask.png,blur,1,3215
synthetic_form_00584,g06-050l,data\synthetic_form_anomalies\images\synthetic_form_00584.png,data\synthetic_form_anomalies\masks\synthetic_form_00584_mask.png,thickening,1,1165
synthetic_form_00585,b05-067,data\synthetic_form_anomalies\images\synthetic_form_00585.png,data\synthetic_form_anomalies\masks\synthetic_form_00585_mask.png,dropout,1,26528
synthetic_form_00586,g06-031k,data\synthetic_form_anomalies\images\synthetic_form_00586.png,data\synthetic_form_anomalies\masks\synthetic_form_00586_mask.png,dropout,1,5490
synthetic_form_00587,c03-003d,data\synthetic_form_anomalies\images\synthetic_form_00587.png,data\synthetic_form_anomalies\masks\synthetic_form_00587_mask.png,thinning,1,10215
synthetic_form_00588,a02-000,data\synthetic_form_anomalies\images\synthetic_form_00588.png,data\synthetic_form_anomalies\masks\synthetic_form_00588_mask.png,blur,1,12415
synthetic_form_00589,c03-003f,data\synthetic_form_anomalies\images\synthetic_form_00589.png,data\synthetic_form_anomalies\masks\synthetic_form_00589_mask.png,thickening,1,9859
synthetic_form_00590,b03-092,data\synthetic_form_anomalies\images\synthetic_form_00590.png,data\synthetic_form_anomalies\masks\synthetic_form_00590_mask.png,blur,1,30056
synthetic_form_00591,k03-117,data\synthetic_form_anomalies\images\synthetic_form_00591.png,data\synthetic_form_anomalies\masks\synthetic_form_00591_mask.png,dropout,1,6208
synthetic_form_00592,k04-005,data\synthetic_form_anomalies\images\synthetic_form_00592.png,data\synthetic_form_anomalies\masks\synthetic_form_00592_mask.png,thinning,1,9982
synthetic_form_00593,a02-000,data\synthetic_form_anomalies\images\synthetic_form_00593.png,data\synthetic_form_anomalies\masks\synthetic_form_00593_mask.png,thickening,1,4466
synthetic_form_00594,b04-010,data\synthetic_form_anomalies\images\synthetic_form_00594.png,data\synthetic_form_anomalies\masks\synthetic_form_00594_mask.png,thinning,1,3250
synthetic_form_00595,p03-080,data\synthetic_form_anomalies\images\synthetic_form_00595.png,data\synthetic_form_anomalies\masks\synthetic_form_00595_mask.png,thinning,1,4953
synthetic_form_00596,c04-170,data\synthetic_form_anomalies\images\synthetic_form_00596.png,data\synthetic_form_anomalies\masks\synthetic_form_00596_mask.png,blur,1,15154
synthetic_form_00597,l07-103,data\synthetic_form_anomalies\images\synthetic_form_00597.png,data\synthetic_form_anomalies\masks\synthetic_form_00597_mask.png,blur,1,2566
synthetic_form_00598,e06-006,data\synthetic_form_anomalies\images\synthetic_form_00598.png,data\synthetic_form_anomalies\masks\synthetic_form_00598_mask.png,thickening,1,10734
synthetic_form_00599,r06-115,data\synthetic_form_anomalies\images\synthetic_form_00599.png,data\synthetic_form_anomalies\masks\synthetic_form_00599_mask.png,thinning,1,1735
synthetic_form_00600,d06-063,data\synthetic_form_anomalies\images\synthetic_form_00600.png,data\synthetic_form_anomalies\masks\synthetic_form_00600_mask.png,thinning,1,26995
synthetic_form_00601,h04-082,data\synthetic_form_anomalies\images\synthetic_form_00601.png,data\synthetic_form_anomalies\masks\synthetic_form_00601_mask.png,dropout,1,19828
synthetic_form_00602,g04-092,data\synthetic_form_anomalies\images\synthetic_form_00602.png,data\synthetic_form_anomalies\masks\synthetic_form_00602_mask.png,dropout,1,1801
synthetic_form_00603,j01-045,data\synthetic_form_anomalies\images\synthetic_form_00603.png,data\synthetic_form_anomalies\masks\synthetic_form_00603_mask.png,dropout,1,1043
synthetic_form_00604,h04-071,data\synthetic_form_anomalies\images\synthetic_form_00604.png,data\synthetic_form_anomalies\masks\synthetic_form_00604_mask.png,thickening,1,1981
synthetic_form_00605,g07-003a,data\synthetic_form_anomalies\images\synthetic_form_00605.png,data\synthetic_form_anomalies\masks\synthetic_form_00605_mask.png,thickening,1,5942
synthetic_form_00606,g06-026e,data\synthetic_form_anomalies\images\synthetic_form_00606.png,data\synthetic_form_anomalies\masks\synthetic_form_00606_mask.png,dropout,1,10284
synthetic_form_00607,e02-000,data\synthetic_form_anomalies\images\synthetic_form_00607.png,data\synthetic_form_anomalies\masks\synthetic_form_00607_mask.png,blur,1,12635
synthetic_form_00608,k04-014,data\synthetic_form_anomalies\images\synthetic_form_00608.png,data\synthetic_form_anomalies\masks\synthetic_form_00608_mask.png,dropout,1,4938
synthetic_form_00609,f07-081b,data\synthetic_form_anomalies\images\synthetic_form_00609.png,data\synthetic_form_anomalies\masks\synthetic_form_00609_mask.png,thickening,1,1949
synthetic_form_00610,m04-000,data\synthetic_form_anomalies\images\synthetic_form_00610.png,data\synthetic_form_anomalies\masks\synthetic_form_00610_mask.png,thinning,1,1728
synthetic_form_00611,g06-109,data\synthetic_form_anomalies\images\synthetic_form_00611.png,data\synthetic_form_anomalies\masks\synthetic_form_00611_mask.png,thinning,1,5668
synthetic_form_00612,c02-030,data\synthetic_form_anomalies\images\synthetic_form_00612.png,data\synthetic_form_anomalies\masks\synthetic_form_00612_mask.png,blur,1,3061
synthetic_form_00613,a05-108,data\synthetic_form_anomalies\images\synthetic_form_00613.png,data\synthetic_form_anomalies\masks\synthetic_form_00613_mask.png,thickening,1,4198
synthetic_form_00614,m03-118,data\synthetic_form_anomalies\images\synthetic_form_00614.png,data\synthetic_form_anomalies\masks\synthetic_form_00614_mask.png,dropout,1,3549
synthetic_form_00615,n02-045,data\synthetic_form_anomalies\images\synthetic_form_00615.png,data\synthetic_form_anomalies\masks\synthetic_form_00615_mask.png,thickening,1,9918
synthetic_form_00616,h02-008,data\synthetic_form_anomalies\images\synthetic_form_00616.png,data\synthetic_form_anomalies\masks\synthetic_form_00616_mask.png,thinning,1,7649
synthetic_form_00617,a01-026x,data\synthetic_form_anomalies\images\synthetic_form_00617.png,data\synthetic_form_anomalies\masks\synthetic_form_00617_mask.png,thickening,1,7829
synthetic_form_00618,p01-174,data\synthetic_form_anomalies\images\synthetic_form_00618.png,data\synthetic_form_anomalies\masks\synthetic_form_00618_mask.png,thinning,1,9300
synthetic_form_00619,a06-051,data\synthetic_form_anomalies\images\synthetic_form_00619.png,data\synthetic_form_anomalies\masks\synthetic_form_00619_mask.png,blur,1,7471
synthetic_form_00620,e07-076,data\synthetic_form_anomalies\images\synthetic_form_00620.png,data\synthetic_form_anomalies\masks\synthetic_form_00620_mask.png,thinning,1,6072
synthetic_form_00621,j06-026,data\synthetic_form_anomalies\images\synthetic_form_00621.png,data\synthetic_form_anomalies\masks\synthetic_form_00621_mask.png,thinning,1,3461
synthetic_form_00622,g01-022,data\synthetic_form_anomalies\images\synthetic_form_00622.png,data\synthetic_form_anomalies\masks\synthetic_form_00622_mask.png,dropout,1,1562
synthetic_form_00623,m02-069,data\synthetic_form_anomalies\images\synthetic_form_00623.png,data\synthetic_form_anomalies\masks\synthetic_form_00623_mask.png,thickening,1,6698
synthetic_form_00624,b06-000,data\synthetic_form_anomalies\images\synthetic_form_00624.png,data\synthetic_form_anomalies\masks\synthetic_form_00624_mask.png,dropout,1,3107
synthetic_form_00625,g01-022,data\synthetic_form_anomalies\images\synthetic_form_00625.png,data\synthetic_form_anomalies\masks\synthetic_form_00625_mask.png,thinning,1,3439
synthetic_form_00626,m06-076,data\synthetic_form_anomalies\images\synthetic_form_00626.png,data\synthetic_form_anomalies\masks\synthetic_form_00626_mask.png,blur,1,9017
synthetic_form_00627,n06-182,data\synthetic_form_anomalies\images\synthetic_form_00627.png,data\synthetic_form_anomalies\masks\synthetic_form_00627_mask.png,thinning,1,14675
synthetic_form_00628,r06-090,data\synthetic_form_anomalies\images\synthetic_form_00628.png,data\synthetic_form_anomalies\masks\synthetic_form_00628_mask.png,thinning,1,6501
synthetic_form_00629,g06-011o,data\synthetic_form_anomalies\images\synthetic_form_00629.png,data\synthetic_form_anomalies\masks\synthetic_form_00629_mask.png,thickening,1,14836
synthetic_form_00630,a01-038x,data\synthetic_form_anomalies\images\synthetic_form_00630.png,data\synthetic_form_anomalies\masks\synthetic_form_00630_mask.png,dropout,1,4359
synthetic_form_00631,l01-007,data\synthetic_form_anomalies\images\synthetic_form_00631.png,data\synthetic_form_anomalies\masks\synthetic_form_00631_mask.png,thinning,1,9236
synthetic_form_00632,a05-017,data\synthetic_form_anomalies\images\synthetic_form_00632.png,data\synthetic_form_anomalies\masks\synthetic_form_00632_mask.png,thickening,1,5576
synthetic_form_00633,c06-095,data\synthetic_form_anomalies\images\synthetic_form_00633.png,data\synthetic_form_anomalies\masks\synthetic_form_00633_mask.png,blur,1,7624
synthetic_form_00634,m04-030,data\synthetic_form_anomalies\images\synthetic_form_00634.png,data\synthetic_form_anomalies\masks\synthetic_form_00634_mask.png,dropout,1,10310
synthetic_form_00635,p02-131,data\synthetic_form_anomalies\images\synthetic_form_00635.png,data\synthetic_form_anomalies\masks\synthetic_form_00635_mask.png,thinning,1,1428
synthetic_form_00636,a05-121,data\synthetic_form_anomalies\images\synthetic_form_00636.png,data\synthetic_form_anomalies\masks\synthetic_form_00636_mask.png,thinning,1,7259
synthetic_form_00637,k02-023,data\synthetic_form_anomalies\images\synthetic_form_00637.png,data\synthetic_form_anomalies\masks\synthetic_form_00637_mask.png,thickening,1,18141
synthetic_form_00638,p02-090,data\synthetic_form_anomalies\images\synthetic_form_00638.png,data\synthetic_form_anomalies\masks\synthetic_form_00638_mask.png,thickening,1,5002
synthetic_form_00639,a06-014,data\synthetic_form_anomalies\images\synthetic_form_00639.png,data\synthetic_form_anomalies\masks\synthetic_form_00639_mask.png,thickening,1,3672
synthetic_form_00640,n03-103,data\synthetic_form_anomalies\images\synthetic_form_00640.png,data\synthetic_form_anomalies\masks\synthetic_form_00640_mask.png,thickening,1,7031
synthetic_form_00641,p03-033,data\synthetic_form_anomalies\images\synthetic_form_00641.png,data\synthetic_form_anomalies\masks\synthetic_form_00641_mask.png,thinning,1,10525
synthetic_form_00642,f07-096,data\synthetic_form_anomalies\images\synthetic_form_00642.png,data\synthetic_form_anomalies\masks\synthetic_form_00642_mask.png,thinning,1,6664
synthetic_form_00643,b04-140,data\synthetic_form_anomalies\images\synthetic_form_00643.png,data\synthetic_form_anomalies\masks\synthetic_form_00643_mask.png,thickening,1,5625
synthetic_form_00644,g06-045b,data\synthetic_form_anomalies\images\synthetic_form_00644.png,data\synthetic_form_anomalies\masks\synthetic_form_00644_mask.png,blur,1,8006
synthetic_form_00645,p03-103,data\synthetic_form_anomalies\images\synthetic_form_00645.png,data\synthetic_form_anomalies\masks\synthetic_form_00645_mask.png,blur,1,16225
synthetic_form_00646,a03-063,data\synthetic_form_anomalies\images\synthetic_form_00646.png,data\synthetic_form_anomalies\masks\synthetic_form_00646_mask.png,thinning,1,13790
synthetic_form_00647,c02-017,data\synthetic_form_anomalies\images\synthetic_form_00647.png,data\synthetic_form_anomalies\masks\synthetic_form_00647_mask.png,thickening,1,5390
synthetic_form_00648,r06-011,data\synthetic_form_anomalies\images\synthetic_form_00648.png,data\synthetic_form_anomalies\masks\synthetic_form_00648_mask.png,thickening,1,1969
synthetic_form_00649,a02-120,data\synthetic_form_anomalies\images\synthetic_form_00649.png,data\synthetic_form_anomalies\masks\synthetic_form_00649_mask.png,thinning,1,4875
synthetic_form_00650,a02-024,data\synthetic_form_anomalies\images\synthetic_form_00650.png,data\synthetic_form_anomalies\masks\synthetic_form_00650_mask.png,thinning,1,5578
synthetic_form_00651,d06-050,data\synthetic_form_anomalies\images\synthetic_form_00651.png,data\synthetic_form_anomalies\masks\synthetic_form_00651_mask.png,blur,1,6092
synthetic_form_00652,a05-069,data\synthetic_form_anomalies\images\synthetic_form_00652.png,data\synthetic_form_anomalies\masks\synthetic_form_00652_mask.png,thickening,1,2030
synthetic_form_00653,d01-085,data\synthetic_form_anomalies\images\synthetic_form_00653.png,data\synthetic_form_anomalies\masks\synthetic_form_00653_mask.png,dropout,1,5807
synthetic_form_00654,a04-092,data\synthetic_form_anomalies\images\synthetic_form_00654.png,data\synthetic_form_anomalies\masks\synthetic_form_00654_mask.png,blur,1,3169
synthetic_form_00655,f04-083,data\synthetic_form_anomalies\images\synthetic_form_00655.png,data\synthetic_form_anomalies\masks\synthetic_form_00655_mask.png,thickening,1,23654
synthetic_form_00656,c04-098,data\synthetic_form_anomalies\images\synthetic_form_00656.png,data\synthetic_form_anomalies\masks\synthetic_form_00656_mask.png,thinning,1,14484
synthetic_form_00657,g04-032,data\synthetic_form_anomalies\images\synthetic_form_00657.png,data\synthetic_form_anomalies\masks\synthetic_form_00657_mask.png,thinning,1,7621
synthetic_form_00658,a01-014x,data\synthetic_form_anomalies\images\synthetic_form_00658.png,data\synthetic_form_anomalies\masks\synthetic_form_00658_mask.png,blur,1,2882
synthetic_form_00659,m04-152,data\synthetic_form_anomalies\images\synthetic_form_00659.png,data\synthetic_form_anomalies\masks\synthetic_form_00659_mask.png,thickening,1,1885
synthetic_form_00660,g04-098,data\synthetic_form_anomalies\images\synthetic_form_00660.png,data\synthetic_form_anomalies\masks\synthetic_form_00660_mask.png,thickening,1,3172
synthetic_form_00661,j06-022,data\synthetic_form_anomalies\images\synthetic_form_00661.png,data\synthetic_form_anomalies\masks\synthetic_form_00661_mask.png,thickening,1,8726
synthetic_form_00662,p03-096,data\synthetic_form_anomalies\images\synthetic_form_00662.png,data\synthetic_form_anomalies\masks\synthetic_form_00662_mask.png,thinning,1,3169
synthetic_form_00663,p02-121,data\synthetic_form_anomalies\images\synthetic_form_00663.png,data\synthetic_form_anomalies\masks\synthetic_form_00663_mask.png,thickening,1,4930
