sample_id,form_id,writer_id,image_path,image_width,image_height,skew,baseline_deviation,word_spacing_cv,character_height_cv,average_word_height,average_word_width,stroke_density,slant_angle,writing_area,connected_component_count,num_lines,num_words,num_components,segmentation_error_count
m04-100,m04-100,546,data/raw/IAM/images/formsI-Z/m04-100.png,2479,3542,127.0,17.557323316844638,0.3944773988253267,0.64073264334855,70.04109589041096,155.15068493150685,0.04863933316465408,23.75,0.3051769249043746,265,8,73,277,1
m04-107,m04-107,547,data/raw/IAM/images/formsI-Z/m04-107.png,2479,3542,63.0,14.223606890611897,0.3163534782227198,0.6611771906298061,81.74647887323944,221.43661971830986,0.0604111062422818,28.09090909090909,0.428836557973482,114,11,71,102,0
m04-113,m04-113,547,data/raw/IAM/images/formsI-Z/m04-113.png,2479,3542,63.0,20.17946390633464,0.48887577675825133,0.6866252243513881,74.16129032258064,195.5483870967742,0.0641042205650322,29.545454545454547,0.44954056764569417,141,11,93,135,0
m04-123,m04-123,547,data/raw/IAM/images/formsI-Z/m04-123.png,2479,3542,63.0,14.346513227218539,0.461306543220274,0.632664824138982,72.91764705882353,214.42352941176472,0.06506879329278595,29.181818181818183,0.4314229362899058,127,11,85,117,0
m04-131,m04-131,547,data/raw/IAM/images/formsI-Z/m04-131.png,2479,3542,95.0,16.71652154460994,0.4315996580395615,0.5940153397245099,74.0,231.76190476190476,0.06270247148288974,30.555555555555557,0.35942800381476564,98,9,63,85,1
m04-138,m04-138,547,data/raw/IAM/images/formsI-Z/m04-138.png,2479,3542,95.0,17.755740381734885,0.44050656299184715,0.6450233412752541,73.0,223.90666666666667,0.06187226034496851,29.6,0.4026824763359481,112,10,75,102,1
m04-145,m04-145,548,data/raw/IAM/images/formsI-Z/m04-145.png,2479,3542,30.0,13.661093256082532,0.33771463345299835,0.6876303006884277,61.80263157894737,125.0657894736842,0.03658332548280735,12.5,0.30222815751693105,321,8,76,318,0
m04-152,m04-152,548,data/raw/IAM/images/formsI-Z/m04-152.png,2479,3542,127.0,16.36170937146341,0.5629118639041453,0.6821525872997029,54.83132530120482,119.34939759036145,0.040007871266397974,12.5,0.28474453620462703,298,8,83,296,3
m04-164,m04-164,548,data/raw/IAM/images/formsI-Z/m04-164.png,2479,3542,191.0,16.555925086577307,0.477749641536453,0.6827542237608686,53.34375,95.88541666666667,0.037042154009049165,12.75,0.28933783476288344,306,8,96,308,2
m04-180,m04-180,548,data/raw/IAM/images/formsI-Z/m04-180.png,2479,3542,63.0,13.002940570418247,0.38299968780589405,0.6536011519002896,58.096385542168676,113.93975903614458,0.03755209734129329,10.5,0.29006101848412036,275,8,83,269,2
m04-190,m04-190,549,data/raw/IAM/images/formsI-Z/m04-190.png,2479,3542,95.0,8.215466655830216,0.4209428349770821,0.4131519500593552,55.87128712871287,139.93069306930693,0.04378407066908947,18.0,0.37981153490562963,454,10,101,455,1
m04-200,m04-200,549,data/raw/IAM/images/formsI-Z/m04-200.png,2479,3542,127.0,5.426500729703014,0.30491164125833536,0.4116979721247281,56.0,141.02857142857144,0.04259049865182429,17.5,0.29591607333333486,304,8,70,302,2
m04-209,m04-209,549,data/raw/IAM/images/formsI-Z/m04-209.png,2479,3542,95.0,4.2890927667372845,0.36236719121621075,0.39909329105053376,55.578125,128.296875,0.04255880956382696,17.0,0.2480032726625848,269,7,64,269,0
m04-216,m04-216,549,data/raw/IAM/images/formsI-Z/m04-216.png,2479,3542,127.0,6.3342394098752655,0.3814249138362888,0.3827822731129069,53.86153846153846,124.44615384615385,0.04547173713631324,17.0,0.2378816616324728,258,7,65,257,0
m04-222,m04-222,549,data/raw/IAM/images/formsI-Z/m04-222.png,2479,3542,95.0,13.667671414042067,0.43628372315929104,0.41746537406875944,49.925925925925924,120.0,0.04102536443866538,18.0,0.2913987375376084,327,8,81,327,1
m04-231,m04-231,550,data/raw/IAM/images/formsI-Z/m04-231.png,2479,3542,127.0,12.601936280326754,0.344888009608483,0.573000756824255,55.61764705882353,117.88235294117646,0.04041276198152318,4.428571428571429,0.2537755315172577,169,7,68,168,1
m04-238,m04-238,550,data/raw/IAM/images/formsI-Z/m04-238.png,2479,3542,159.0,15.704723476384117,0.444368635455354,0.5769258074436552,56.28767123287671,100.58904109589041,0.04969116966202281,6.333333333333333,0.2164676791542463,169,6,73,170,1
m04-246,m04-246,550,data/raw/IAM/images/formsI-Z/m04-246.png,2479,3542,95.0,13.195653501431583,0.41730654915768817,0.5875779150611059,56.56410256410256,114.44871794871794,0.04730258192878542,11.285714285714286,0.24899728014588496,203,7,78,206,0
m04-251,m04-251,548,data/raw/IAM/images/formsI-Z/m04-251.png,2479,3542,95.0,12.946224728188668,0.22136065139720498,0.6055428466774622,49.18181818181818,118.54545454545455,0.029934046648887283,12.333333333333334,0.09578471583663017,76,3,22,72,0
m06-019,m06-019,551,data/raw/IAM/images/formsI-Z/m06-019.png,2479,3542,-95.0,7.519665183272335,0.40603054648526105,0.4502650435898111,42.58536585365854,113.13414634146342,0.03583053774519015,38.0,0.2697207645293304,282,8,82,268,0
m06-031,m06-031,552,data/raw/IAM/images/formsI-Z/m06-031.png,2479,3542,-30.0,9.772140723523256,0.3992471233113976,0.4490093051767889,46.880434782608695,100.1086956521739,0.049922570413915686,-11.857142857142858,0.25681016985364813,244,7,92,242,2
m06-042,m06-042,552,data/raw/IAM/images/formsI-Z/m06-042.png,2479,3542,-30.0,6.471437320821121,0.3697862385982235,0.4296297264155064,52.42622950819672,117.36065573770492,0.044291277973737234,-11.0,0.21083823484861772,191,6,61,193,1
m06-048,m06-048,552,data/raw/IAM/images/formsI-Z/m06-048.png,2479,3542,-30.0,8.708981871474686,0.40270195656991137,0.44865348727564774,51.935483870967744,110.17204301075269,0.04766417321220032,-11.0,0.28602872827402354,300,8,93,296,4
m06-056,m06-056,552,data/raw/IAM/images/formsI-Z/m06-056.png,2479,3542,-63.0,9.314594363732343,0.3834845004210991,0.42050653737127536,48.02857142857143,103.0,0.05032156768688901,-10.333333333333334,0.20513089169805587,183,6,70,181,0
m06-067,m06-067,552,data/raw/IAM/images/formsI-Z/m06-067.png,2479,3542,-63.0,8.484738091879661,0.3834400840405445,0.4186108337072971,50.10843373493976,105.24096385542168,0.04711851597327251,-11.285714285714286,0.2525610384143804,255,7,83,249,1
m06-076,m06-076,552,data/raw/IAM/images/formsI-Z/m06-076.png,2479,3542,-30.0,8.681298279220734,0.4189319963296659,0.42693619914524655,55.56521739130435,113.78260869565217,0.045189440873538295,-9.285714285714286,0.23530006657845723,219,7,69,215,1
m06-083,m06-083,552,data/raw/IAM/images/formsI-Z/m06-083.png,2479,3542,0.0,9.013774853419083,0.3786541657255268,0.4361389376579298,50.024096385542165,103.79518072289157,0.042976439937073674,-8.5,0.2747352179539071,227,8,83,222,0
m06-091,m06-091,552,data/raw/IAM/images/formsI-Z/m06-091.png,2479,3542,-95.0,9.114807848388272,0.44900897167387804,0.45882288673243204,54.43589743589744,110.97435897435898,0.051626158419304076,-7.857142857142857,0.237080806840703,246,7,78,247,2
m06-098,m06-098,552,data/raw/IAM/images/formsI-Z/m06-098.png,2479,3542,-63.0,7.125659267601549,0.2885471453251195,0.406342816018145,50.06944444444444,109.33333333333333,0.044561007776097054,-12.142857142857142,0.23972253433642143,200,7,72,198,0
m06-106,m06-106,552,data/raw/IAM/images/formsI-Z/m06-106.png,2479,3542,-63.0,4.712668648126123,0.263705676427598,0.442256996618769,58.56521739130435,140.5326086956522,0.047253436538316505,-11.0,0.371483875052986,357,10,92,351,0
n01-000,n01-000,553,data/raw/IAM/images/formsI-Z/n01-000.png,2479,3542,63.0,7.542458265841354,0.3866268640160965,0.5580650950149335,68.84931506849315,148.91780821917808,0.05407603005205629,27.75,0.29259238928285003,241,8,73,224,1
n01-004,n01-004,554,data/raw/IAM/images/formsI-Z/n01-004.png,2479,3542,127.0,8.786018980251805,0.38793402273062755,0.612002081044176,83.41071428571429,194.32142857142858,0.05535011613269854,41.285714285714285,0.27576282216126474,153,7,56,157,0
n01-009,n01-009,553,data/raw/IAM/images/formsI-Z/n01-009.png,2479,3542,-191.0,13.022486260734103,0.4353652203054966,0.7220297877959724,75.23170731707317,141.9268292682927,0.05021607319601287,27.444444444444443,0.35071699964626635,205,9,82,194,2
n01-020,n01-020,555,data/raw/IAM/images/formsI-Z/n01-020.png,2479,3542,95.0,27.435668492244968,0.28514958226995174,0.6129135598982876,84.24,187.34666666666666,0.06680417621594092,28.8,0.3801497798902082,132,10,75,103,1
n01-031,n01-031,555,data/raw/IAM/images/formsI-Z/n01-031.png,2479,3542,63.0,4.917265844029465,0.3184876302537831,0.47625106306449533,83.0,158.35211267605635,0.0589633250911286,16.333333333333332,0.31393507837375456,324,9,71,315,1
n01-036,n01-036,556,data/raw/IAM/images/formsI-Z/n01-036.png,2479,3542,95.0,5.944611634597307,0.28226449836240125,0.5167589016468381,59.88333333333333,122.2,0.04879674830477613,32.333333333333336,0.19764713599885567,279,6,60,272,0
n01-045,n01-045,555,data/raw/IAM/images/formsI-Z/n01-045.png,2479,3542,95.0,21.178243057473033,0.3655278964647904,0.5911464220303861,82.28571428571429,156.1547619047619,0.06721659842092913,29.6,0.3446033069654095,145,10,84,122,3
n01-052,n01-052,557,data/raw/IAM/images/formsI-Z/n01-052.png,2479,3542,95.0,15.057505781785004,0.3117823584568774,0.6179371664658766,89.22413793103448,183.79310344827587,0.12049180551129415,-6.538461538461538,0.3763098451612404,210,13,116,219,11
n01-057,n01-057,558,data/raw/IAM/images/formsI-Z/n01-057.png,2479,3542,-30.0,11.623342383508664,0.4006256093563862,0.6116735230944421,99.80882352941177,203.73529411764707,0.05641975222213666,35.8,0.3904317440981945,165,10,68,165,0
n02-000,n02-000,559,data/raw/IAM/images/formsI-Z/n02-000.png,2479,3542,-191.0,7.725182474083789,0.3428800742808879,0.5339190259515619,57.791666666666664,145.94444444444446,0.04658248930778416,2.0,0.28910596042328685,206,8,72,207,0
n02-004,n02-004,560,data/raw/IAM/images/formsI-Z/n02-004.png,2479,3542,-127.0,5.863139436226354,0.27171783336869626,0.48193142776655595,48.177083333333336,124.71875,0.04594928675941161,-7.888888888888889,0.31998214704249744,292,9,96,295,0
n02-009,n02-009,560,data/raw/IAM/images/formsI-Z/n02-009.png,2479,3542,-159.0,10.68872831024882,0.33551146188965975,0.49984086055752674,47.962025316455694,109.32911392405063,0.045885585583807245,-9.285714285714286,0.23077965582832552,243,7,79,241,3
n02-016,n02-016,559,data/raw/IAM/images/formsI-Z/n02-016.png,2479,3542,-127.0,10.13569190774039,0.3190401219576819,0.5787746046253669,58.01149425287356,126.01149425287356,0.047926738458665706,-0.25,0.30007386723804635,242,8,87,241,1
n02-028,n02-028,561,data/raw/IAM/images/formsI-Z/n02-028.png,2479,3542,-30.0,12.527916527943583,0.36237113211727534,0.6846994433275613,131.61458333333334,129.23958333333334,0.07199807082195477,-4.0,0.3537320493842233,303,10,96,282,7
n02-033,n02-033,562,data/raw/IAM/images/formsI-Z/n02-033.png,2479,3542,-287.0,8.2867392671015,0.3289172186807666,0.5021558099825955,68.85507246376811,158.1304347826087,0.03407947830468355,22.2,0.37701651523844903,178,10,69,176,0
n02-037,n02-037,562,data/raw/IAM/images/formsI-Z/n02-037.png,2479,3542,-223.0,13.14091267801524,0.355015166700427,0.5613261741785007,73.04761904761905,162.34920634920636,0.03890351147394949,23.0,0.321662780455772,156,9,63,150,1
n02-040,n02-040,563,data/raw/IAM/images/formsI-Z/n02-040.png,2479,3542,-30.0,15.812851844074967,0.36490271666565566,0.4816703045520889,64.56962025316456,130.69620253164558,0.05789553840916458,27.0,0.27967461971355545,170,8,79,167,0
n02-045,n02-045,563,data/raw/IAM/images/formsI-Z/n02-045.png,2479,3542,-63.0,14.642720513642185,0.3384181289593284,0.4667877118404417,70.9047619047619,129.96428571428572,0.05648378028411082,22.333333333333332,0.31064647158092973,154,9,84,151,1
n02-049,n02-049,561,data/raw/IAM/images/formsI-Z/n02-049.png,2479,3542,-63.0,18.577337282847513,0.31045435524703924,0.6798198091734179,106.01612903225806,111.5,0.06165828619316992,-4.666666666666667,0.21743344261189815,175,6,62,176,4
n02-054,n02-054,564,data/raw/IAM/images/formsI-Z/n02-054.png,2479,3542,0.0,22.751728282433263,0.4004720474967419,0.6505838775991682,83.26136363636364,164.8409090909091,0.04531914887815912,28.0,0.41770146474883657,267,10,88,277,1
n02-062,n02-062,565,data/raw/IAM/images/formsI-Z/n02-062.png,2479,3542,30.0,15.411160121730216,0.461239626598849,0.6035095832105928,68.8,156.54285714285714,0.04534160851093877,30.0,0.3096747859888678,242,8,70,230,0
n02-082a,n02-082a,566,data/raw/IAM/images/formsI-Z/n02-082a.png,2479,3542,-30.0,9.358383807056054,0.3647415069897811,0.4870657827515949,52.985915492957744,135.69014084507043,0.049791917292899064,29.857142857142858,0.2563632764800837,207,7,71,196,1
n02-098,n02-098,567,data/raw/IAM/images/formsI-Z/n02-098.png,2479,3542,-63.0,15.091413144907033,0.3143846618059759,0.36766991440756447,58.31506849315068,142.0958904109589,0.062901285465187,-0.75,0.2696156466435506,195,8,73,194,2
n02-104,n02-104,315,data/raw/IAM/images/formsI-Z/n02-104.png,2479,3542,-63.0,10.976283819029415,0.3810148297874505,0.6209541329942593,73.12,141.04,0.05400480233256153,24.5,0.2868563465578391,267,8,75,267,2
n02-109,n02-109,315,data/raw/IAM/images/formsI-Z/n02-109.png,2479,3542,-95.0,13.728804385949484,0.3666606224983768,0.6099561463114012,79.68656716417911,161.73134328358208,0.051985114563994475,23.25,0.30193569518683083,251,8,67,251,0
n02-114,n02-114,315,data/raw/IAM/images/formsI-Z/n02-114.png,2479,3542,-95.0,8.021696784832248,0.3329884807748086,0.6103051848571337,93.28571428571429,173.80519480519482,0.05456587276230004,26.8,0.36001680063977276,296,10,77,293,2
n02-120,n02-120,315,data/raw/IAM/images/formsI-Z/n02-120.png,2479,3542,-95.0,14.53352742530435,0.3683856298518352,0.6845475311350884,84.69565217391305,149.66666666666666,0.05132819377005424,26.0,0.28877511810672096,242,8,69,246,0
n02-127,n02-127,315,data/raw/IAM/images/formsI-Z/n02-127.png,2479,3542,-95.0,15.37314907971544,0.535506429124577,0.6222662149479408,76.24050632911393,145.2405063291139,0.05144386847780847,30.5,0.30099248139481755,260,8,79,254,3
n02-146,n02-146,081,data/raw/IAM/images/formsI-Z/n02-146.png,2479,3542,0.0,14.953223656741557,0.4090195412601889,0.5961864470730958,57.795918367346935,96.63265306122449,0.06723022126485649,1.0,0.2410900918363605,188,7,98,170,2
n02-151,n02-151,568,data/raw/IAM/images/formsI-Z/n02-151.png,2479,3542,-95.0,7.223824391190795,0.3460711254712324,0.531085999920142,94.81012658227849,204.51898734177215,0.0685449486294309,19.90909090909091,0.4142858737277946,256,11,79,255,3
n02-154,n02-154,569,data/raw/IAM/images/formsI-Z/n02-154.png,2479,3542,0.0,9.71044753844899,0.41802148773349174,0.5481402919383885,49.31884057971015,115.33333333333333,0.0411656795585367,8.428571428571429,0.22982619218829473,175,7,69,166,2
n02-157,n02-157,570,data/raw/IAM/images/formsI-Z/n02-157.png,2479,3542,-95.0,15.172566989388129,0.49322488373338963,0.5465718437506206,80.3103448275862,144.60919540229884,0.06182946415065191,15.444444444444445,0.35385094762122665,206,9,87,176,0
n03-038,n03-038,571,data/raw/IAM/images/formsI-Z/n03-038.png,2479,3542,-159.0,8.592312732039112,0.4695316579506776,0.6539651667614854,64.77586206896552,177.55172413793105,0.04948467629813214,45.0,0.24115660196127425,209,7,58,198,1
n03-064,n03-064,572,data/raw/IAM/images/formsI-Z/n03-064.png,2479,3542,-63.0,12.04373356806969,0.3324698152287145,0.6046429088528503,90.27118644067797,124.59322033898304,0.05020229411833436,9.666666666666666,0.21443843702117552,178,6,59,168,3
n03-066,n03-066,573,data/raw/IAM/images/formsI-Z/n03-066.png,2479,3542,-127.0,6.514048914084564,0.2475678722363459,0.5095376616748641,54.1219512195122,120.90243902439025,0.03981402566494066,-6.5,0.28328757725253506,260,8,82,248,1
n03-079,n03-079,574,data/raw/IAM/images/formsI-Z/n03-079.png,2479,3542,-63.0,10.081764080059797,0.2308178083939298,0.6210287339996106,56.898305084745765,127.03389830508475,0.044632910381314624,13.571428571428571,0.24238555873857626,207,7,59,204,0
n03-082,n03-082,575,data/raw/IAM/images/formsI-Z/n03-082.png,2479,3542,127.0,22.366527207941477,0.28573778738462036,0.6576328351284901,101.86842105263158,122.11842105263158,0.056699084128033234,-1.25,0.31119426901386665,204,8,76,196,0
n03-091,n03-091,576,data/raw/IAM/images/formsI-Z/n03-091.png,2479,3542,30.0,5.6991975525890695,0.3944844998878164,0.5997956244943057,52.449438202247194,134.77528089887642,0.038708886971527176,-12.555555555555555,0.32998816256441177,267,9,89,270,1
n03-097,n03-097,577,data/raw/IAM/images/formsI-Z/n03-097.png,2479,3542,127.0,14.251855813758352,0.3070606738217383,0.4956236377975446,81.88461538461539,165.67948717948718,0.08012304440198374,17.88888888888889,0.3728228468656762,171,9,78,162,1
n03-103,n03-103,577,data/raw/IAM/images/formsI-Z/n03-103.png,2479,3542,95.0,9.032689036552425,0.2664926842575866,0.4877523810645187,101.53623188405797,193.56521739130434,0.06624116238704822,-2.4,0.38463420228507833,184,10,69,168,0
n03-106,n03-106,578,data/raw/IAM/images/formsI-Z/n03-106.png,2479,3542,95.0,15.555645056276,0.4790049352489172,0.5840366823863405,68.81052631578947,255.69473684210527,0.04353364736375471,33.5,0.4696243476256455,268,12,95,283,2
n03-113,n03-113,579,data/raw/IAM/images/formsI-Z/n03-113.png,2479,3542,30.0,15.020677298885541,0.5128639046307091,0.7480485416251712,84.04054054054055,176.83783783783784,0.04413536244714789,41.6,0.3730546073180726,173,10,74,179,1
n03-120,n03-120,580,data/raw/IAM/images/formsI-Z/n03-120.png,2479,3542,127.0,6.215793340607948,0.3121396235092082,0.4536455588401901,67.68354430379746,162.84810126582278,0.049002614948651164,36.4,0.35599703802169735,289,10,79,288,1
n03-126,n03-126,581,data/raw/IAM/images/formsI-Z/n03-126.png,2479,3542,127.0,27.148009139622964,0.5002549145368682,0.6884708958839947,82.51020408163265,165.73469387755102,0.058932676650413615,44.2,0.19904908743325356,118,5,49,109,1
n04-000,n04-000,550,data/raw/IAM/images/formsI-Z/n04-000.png,2479,3542,95.0,18.05228304625454,0.48521385496955044,0.6372501093868448,50.85897435897436,94.51282051282051,0.04453576395951644,5.333333333333333,0.2071619560263298,187,6,78,190,0
n04-009,n04-009,550,data/raw/IAM/images/formsI-Z/n04-009.png,2479,3542,159.0,12.002265644633157,0.3505390974941845,0.5970458128854663,59.86764705882353,127.42647058823529,0.04166400462223506,11.0,0.245995669097551,189,7,68,191,2
n04-015,n04-015,582,data/raw/IAM/images/formsI-Z/n04-015.png,2479,3542,63.0,8.107109687763614,0.2575595351280398,0.543589268007437,71.92857142857143,126.5,0.0624087268043312,-0.75,0.2829299714439234,268,8,84,285,1
n04-022,n04-022,582,data/raw/IAM/images/formsI-Z/n04-022.png,2479,3542,63.0,10.941275819830958,0.2949079810113898,0.5311065713324464,74.1625,142.8625,0.06900112669925132,-5.5,0.2846423793860523,254,8,80,268,1
n04-031,n04-031,582,data/raw/IAM/images/formsI-Z/n04-031.png,2479,3542,63.0,11.194541825909502,0.37418350217327084,0.4983564464941691,81.51948051948052,136.01298701298703,0.0648018648018648,-10.25,0.2875270282797862,216,8,77,222,1
n04-039,n04-039,582,data/raw/IAM/images/formsI-Z/n04-039.png,2479,3542,30.0,8.539150310634001,0.27046260928195304,0.5300320584107509,86.5,171.96153846153845,0.06960173284961539,-8.666666666666666,0.22203687713097187,181,6,52,187,1
n04-044,n04-044,582,data/raw/IAM/images/formsI-Z/n04-044.png,2479,3542,95.0,5.218692704538058,0.24349051488730314,0.5362644208163065,84.26315789473684,162.13684210526316,0.06423472961852102,-8.818181818181818,0.4018842409497828,370,11,95,368,1
n04-048,n04-048,583,data/raw/IAM/images/formsI-Z/n04-048.png,2479,3542,30.0,11.16040351349229,0.43113143052002967,0.6014009840439867,79.27272727272727,159.3409090909091,0.07804917512937745,20.6,0.350523846954736,277,10,88,234,2
n04-052,n04-052,583,data/raw/IAM/images/formsI-Z/n04-052.png,2479,3542,95.0,13.57122652208487,0.3839329144362045,0.6026113705930881,76.58333333333333,156.70238095238096,0.07547457532487473,21.0,0.3263688273422212,275,9,84,233,3
n04-060,n04-060,583,data/raw/IAM/images/formsI-Z/n04-060.png,2479,3542,95.0,15.602521611576977,0.3967282369910179,0.6356546582057483,73.56338028169014,149.9718309859155,0.08272795778588068,23.571428571428573,0.2511802699992187,205,7,71,183,1
n04-068,n04-068,583,data/raw/IAM/images/formsI-Z/n04-068.png,2479,3542,63.0,14.280929861883028,0.45363486306860834,0.6299390920852563,80.71830985915493,173.6338028169014,0.07943301838656303,25.75,0.29417997685356545,232,8,71,206,1
n04-075,n04-075,583,data/raw/IAM/images/formsI-Z/n04-075.png,2479,3542,159.0,14.684781863131155,0.48962683575696575,0.651307843589031,75.78313253012048,137.6265060240964,0.07421742950493479,20.5,0.29579626399872994,239,8,83,222,6
n04-084,n04-084,584,data/raw/IAM/images/formsI-Z/n04-084.png,2479,3542,95.0,17.11332478410662,0.4649055820942801,0.6060063427682492,58.148148148148145,106.5925925925926,0.05474041314719741,14.714285714285714,0.2541949780755751,259,7,81,208,4
n04-092,n04-092,584,data/raw/IAM/images/formsI-Z/n04-092.png,2479,3542,63.0,13.999658908296597,0.5023955132295604,0.6279874134533888,63.68604651162791,130.86046511627907,0.05726147718786672,14.777777777777779,0.3202621956677765,290,9,86,216,4
n04-100,n04-100,584,data/raw/IAM/images/formsI-Z/n04-100.png,2479,3542,127.0,11.233442720396415,0.3632261866068467,0.6793567490148789,68.1470588235294,149.80882352941177,0.055624387066829366,14.0,0.3042587662964042,279,8,68,218,3
n04-107,n04-107,584,data/raw/IAM/images/formsI-Z/n04-107.png,2479,3542,95.0,13.617921842194443,0.4702128002143421,0.6729149913864613,71.0,143.22972972972974,0.05537949900767044,14.11111111111111,0.31847986098472797,341,9,74,234,4
n04-114,n04-114,584,data/raw/IAM/images/formsI-Z/n04-114.png,2479,3542,127.0,18.05116908411273,0.5148935531421052,0.6788680598114509,61.350515463917525,113.0618556701031,0.05126793398479621,14.777777777777779,0.3390296673878763,291,9,97,247,5
n04-130,n04-130,585,data/raw/IAM/images/formsI-Z/n04-130.png,2479,3542,127.0,28.401634742694522,0.45644449409100024,0.7038395689986832,81.42105263157895,107.22368421052632,0.0637535612855511,-5.333333333333333,0.22821184112553353,156,6,76,156,1
n04-139,n04-139,585,data/raw/IAM/images/formsI-Z/n04-139.png,2479,3542,95.0,24.680340859397518,0.49249166059933547,0.7578580572710144,82.75555555555556,131.1888888888889,0.056891192325751405,-6.333333333333333,0.3449094357595331,188,9,90,180,7
n04-149,n04-149,585,data/raw/IAM/images/formsI-Z/n04-149.png,2479,3542,95.0,31.82096886427642,0.5270279975741524,0.779491166065542,92.78571428571429,117.75,0.06214002552270599,-5.5,0.2816535237041402,149,8,84,157,6
n04-156,n04-156,585,data/raw/IAM/images/formsI-Z/n04-156.png,2479,3542,95.0,16.139717014707433,0.452493514691742,0.6590586765078305,92.47826086956522,160.65217391304347,0.059404596029027944,-7.75,0.30610089175955496,142,8,69,141,3
n04-163,n04-163,585,data/raw/IAM/images/formsI-Z/n04-163.png,2479,3542,191.0,21.18822388550186,0.47247963473143134,0.6367052007831646,87.12790697674419,128.32558139534885,0.05285168295154639,-7.444444444444445,0.3362442142455121,174,9,86,168,6
n04-171,n04-171,586,data/raw/IAM/images/formsI-Z/n04-171.png,2479,3542,95.0,22.96443184679746,0.36674802208663965,0.6586435826013445,62.1,107.4625,0.054787583025951714,13.571428571428571,0.2595096381598653,118,7,80,117,0
n04-183,n04-183,586,data/raw/IAM/images/formsI-Z/n04-183.png,2479,3542,95.0,26.446599990430663,0.38274952906657234,0.6879629822524648,68.75324675324676,117.40259740259741,0.06078291489827642,9.571428571428571,0.2543059042085648,124,7,77,123,0
n04-190,n04-190,586,data/raw/IAM/images/formsI-Z/n04-190.png,2479,3542,95.0,20.994425941924483,0.3052881423092058,0.6289599924904883,64.05714285714286,121.07142857142857,0.05453215969284494,13.571428571428571,0.2590126344182152,113,7,70,112,2
n04-195,n04-195,586,data/raw/IAM/images/formsI-Z/n04-195.png,2479,3542,127.0,24.514539625099086,0.3833430325723171,0.6277337594027074,69.37142857142857,115.24285714285715,0.06988208717315346,21.333333333333332,0.21577296723305808,103,6,70,103,1
n04-202,n04-202,587,data/raw/IAM/images/formsI-Z/n04-202.png,2479,3542,95.0,9.884530251761198,0.368575267240791,0.5348900631035389,59.97872340425532,118.36170212765957,0.0510000883202049,8.333333333333334,0.3301070608014151,322,9,94,304,0
n04-209,n04-209,587,data/raw/IAM/images/formsI-Z/n04-209.png,2479,3542,95.0,6.634280176874662,0.2799112362136682,0.4792425243244224,64.81538461538462,143.24615384615385,0.05141127046818853,3.75,0.2717718730048386,251,8,65,246,0
n04-213,n04-213,587,data/raw/IAM/images/formsI-Z/n04-213.png,2479,3542,159.0,5.134201243995232,0.3096649429872708,0.5045281491951569,64.83783783783784,134.8918918918919,0.0519284262176124,9.5,0.29662889331935405,255,8,74,249,0
n04-218,n04-218,587,data/raw/IAM/images/formsI-Z/n04-218.png,2479,3542,127.0,4.67875676128669,0.2883060113871129,0.4953086728731816,61.93814432989691,135.89690721649484,0.05311150790276715,4.4,0.36164538760255827,363,10,97,361,0
n06-074,n06-074,588,data/raw/IAM/images/formsI-Z/n06-074.png,2479,3542,-95.0,18.726914165588944,0.4016363436044678,0.6218101748710387,55.425,97.8,0.04288344134497981,0.14285714285714285,0.2425114040947915,171,7,80,186,1
n06-082,n06-082,588,data/raw/IAM/images/formsI-Z/n06-082.png,2479,3542,-95.0,19.419681468710387,0.4523852469425444,0.609976538489714,52.68478260869565,87.95652173913044,0.037527289631185304,-1.5,0.2743929869173218,174,8,92,180,2
n06-092,n06-092,588,data/raw/IAM/images/formsI-Z/n06-092.png,2479,3542,-30.0,16.249951595628552,0.47639670885098095,0.5293378994512746,55.527472527472526,106.12087912087912,0.036276840517451114,0.1111111111111111,0.3276739746564536,183,9,91,194,2
n06-100,n06-100,588,data/raw/IAM/images/formsI-Z/n06-100.png,2479,3542,-95.0,14.361265401251515,0.37787351817320725,0.5331578812005345,57.096774193548384,120.38709677419355,0.038907609121542196,0.6,0.3604220112980658,218,10,93,223,1
n06-111,n06-111,588,data/raw/IAM/images/formsI-Z/n06-111.png,2479,3542,-30.0,16.413460313317014,0.3775464231566762,0.5850838768597051,58.48192771084337,113.27710843373494,0.04092107625107206,1.5,0.285498127808316,186,8,83,197,2
n06-119,n06-119,588,data/raw/IAM/images/formsI-Z/n06-119.png,2479,3542,-63.0,11.564307246825056,0.32591313181728054,0.5454995213765726,62.58181818181818,128.5090909090909,0.036592511361242364,2.4285714285714284,0.24218432005583207,121,7,55,128,0
n06-123,n06-123,588,data/raw/IAM/images/formsI-Z/n06-123.png,2479,3542,-95.0,12.625803314933874,0.33090933390325233,0.6459365157804738,59.270833333333336,123.73958333333333,0.03559971649702426,-0.8181818181818182,0.3933586451432006,222,11,96,238,1
n06-128,n06-128,588,data/raw/IAM/images/formsI-Z/n06-128.png,2479,3542,-95.0,12.445009464071763,0.247666556345901,0.5843534738234516,56.82608695652174,135.231884057971,0.035801036850217176,1.8888888888888888,0.3048048554213382,173,9,69,174,2
n06-133,n06-133,588,data/raw/IAM/images/formsI-Z/n06-133.png,2479,3542,-63.0,13.656710379136278,0.3560435483572372,0.5781525669577438,55.12765957446808,113.69148936170212,0.037279921089860966,0.3333333333333333,0.33367981615872594,215,9,94,230,2
